id,lat,lon
1839317080,37.7691736,-122.4415547
1839317081,37.7698192,-122.4407018
1839317082,37.7673099,-122.4410827
1839317083,37.7671339,-122.4411578
1839317084,37.7686096,-122.442118
2025923086,37.7917655,-122.3932708
1839317086,37.7685757,-122.4397925
1839317087,37.7660151,-122.4425467
1839317088,37.7684951,-122.4399964
1839317089,37.7691121,-122.4389744
65371516,37.7754691,-122.4060578
65371517,37.7751512,-122.4063785
2315778195,37.7358075,-122.4647026
2315778197,37.7377864,-122.4656933
1692478715,37.7576961,-122.4428119
1692478714,37.7576397,-122.442728
1692478717,37.7578173,-122.4430009
1692478716,37.7577922,-122.4429575
1707682836,37.7699867,-122.4811747
1692478712,37.7575886,-122.4425979
302910056,37.7416753,-122.5074012
1692478719,37.7578387,-122.4430684
1692478718,37.7578326,-122.4430366
2339827179,37.7642476,-122.4373041
2317760426,37.737034,-122.4541823
2317760424,37.7393314,-122.4578591
1677798449,37.7678909,-122.4125206
1677798448,37.7689222,-122.4113115
2317760420,37.7386509,-122.4610208
856176323,37.781917,-122.4256783
1677798444,37.7683066,-122.4122772
856176321,37.7813082,-122.4269347
1677798446,37.7603686,-122.4119336
1677798441,37.7628781,-122.4128938
1677798440,37.7681875,-122.4107505
1677798443,37.7679931,-122.4124733
1677798442,37.7689698,-122.4111347
2292592227,37.7325575,-122.440842
1040992866,37.7272743,-122.4753161
2613221257,37.7700221,-122.3856645
65282282,37.8000888,-122.4612015
65282289,37.8001481,-122.4613802
1419791172,37.784092,-122.4082072
65333139,37.7740318,-122.492903
367086704,37.8023659,-122.4537257
2617839579,37.79686,-122.4020356
65333130,37.781633,-122.4934422
65333137,37.775911,-122.493044
767789516,37.7744112,-122.3962872
302034661,37.7691875,-122.3956003
302481300,37.7816097,-122.512197
302481301,37.7816088,-122.5121887
302481304,37.7816091,-122.5121836
302481305,37.7816115,-122.5122014
302481306,37.7816116,-122.5122023
302481307,37.781611,-122.5122033
65336562,37.754497,-122.461214
65336564,37.755028,-122.460541
65336566,37.755306,-122.460176
2701110960,37.7883511,-122.4620778
65336568,37.755464,-122.460016
2292592224,37.7327646,-122.4408726
65339793,37.7703716,-122.460301
65322266,37.7533364,-122.4028512
65308708,37.7619278,-122.4072579
65348764,37.7282071,-122.4616775
65322264,37.7532366,-122.4024433
65308703,37.7631425,-122.4072554
65348760,37.7285549,-122.4610489
369183109,37.8043295,-122.4734644
369183102,37.8057782,-122.4745293
2304471047,37.7354014,-122.4726526
369183100,37.8054934,-122.4742117
369183101,37.8056832,-122.4744005
369183106,37.8055137,-122.4750614
369183107,37.8053713,-122.4752331
369183104,37.8057985,-122.4748898
369183105,37.8056765,-122.4749756
1728581566,37.7667189,-122.3889537
1728581565,37.7521282,-122.3877875
1728581561,37.7530857,-122.3878998
1728581560,37.7577625,-122.3882324
353151015,37.7806927,-122.3983574
1728581568,37.7651954,-122.3888444
65286150,37.7735823,-122.4078321
65286153,37.7731526,-122.4077736
65286152,37.773513,-122.4078592
343517454,37.768673,-122.4664236
343517458,37.7687679,-122.4664408
764837990,37.7228483,-122.4476919
764837994,37.7231146,-122.4476127
1469069154,37.7903433,-122.456371
3051461325,37.7946894,-122.3933515
1024125211,37.7979114,-122.3965232
3051461327,37.7946674,-122.3939436
1024125213,37.7980558,-122.396542
3051461321,37.7952225,-122.3945153
1024125215,37.7978595,-122.3966241
3051461323,37.7950593,-122.3937042
1024125217,37.7980985,-122.3964589
1024125218,37.7979664,-122.3965684
1974590926,37.7537755,-122.4196144
1974590927,37.7537539,-122.4215143
1974590920,37.753651,-122.4216316
65373809,37.769218,-122.502561
1677788928,37.7492685,-122.4143598
1677788926,37.7589669,-122.4136099
1677788923,37.7491384,-122.4165194
1677788921,37.7603822,-122.4117208
1677788920,37.7526031,-122.412485
311111053,37.7403909,-122.4510565
300456429,37.7660268,-122.3861983
1032758445,37.7344194,-122.4718705
311111054,37.7405269,-122.4512962
311111055,37.740671,-122.4516939
300456427,37.7656828,-122.386408
300459958,37.7763513,-122.3876852
300459950,37.7763279,-122.3873512
300459951,37.7762961,-122.3872909
300459956,37.7760248,-122.3876315
300459957,37.7762898,-122.3876704
300459955,37.7760778,-122.3872587
1308305396,37.7877894,-122.4069626
1308305391,37.788071,-122.4074574
1308305393,37.7880963,-122.4080046
65376356,37.765324,-122.442087
612765970,37.7980881,-122.3974572
945302582,37.7789576,-122.3909305
1707842667,37.7415076,-122.4675005
65315683,37.796784,-122.459515
65315680,37.797227,-122.459652
65315686,37.796617,-122.459479
65315688,37.796441,-122.459545
302730281,37.8086434,-122.4104589
761785886,37.7273258,-122.4785563
2287736967,37.7435607,-122.4737129
65368003,37.7890355,-122.4735103
1709838917,37.8048374,-122.476302
724030844,37.8049583,-122.4282357
2287736968,37.7435665,-122.4735826
1709838911,37.8063542,-122.4748148
733638758,37.7683314,-122.4063629
65299240,37.7545414,-122.4500719
258755847,37.730462,-122.46058
65298193,37.7209208,-122.440473
258755845,37.7320814,-122.4640869
1260547097,37.7455458,-122.4521156
752206872,37.7531867,-122.4480164
258755842,37.7331369,-122.4670308
258755841,37.7331647,-122.4678675
258755840,37.7331927,-122.4687032
2613275181,37.7705266,-122.3955519
2613275180,37.7681076,-122.3940474
2613275183,37.7704718,-122.3964574
2678053420,37.7676699,-122.485769
539993887,37.7625815,-122.399311
1260252522,37.7614008,-122.4283852
539993885,37.7636359,-122.4001683
1601995388,37.7291803,-122.4774063
1601995389,37.7300592,-122.4782897
1723768750,37.7937147,-122.3963557
2253708184,37.7641371,-122.4366214
2253708185,37.7644591,-122.4411045
65312481,37.751724,-122.400374
2253708183,37.7633586,-122.436989
1601995383,37.7280635,-122.478587
636784929,37.7360144,-122.4753781
65319067,37.8051083,-122.4320417
65323242,37.764872,-122.499126
2179217032,37.7706595,-122.454547
2179217033,37.770666,-122.4586402
2179217030,37.770629,-122.4597247
2179217031,37.7706549,-122.4556635
2179217036,37.7707036,-122.45442
260194288,37.804321,-122.4020702
2179217034,37.7706882,-122.4557124
2179217035,37.7707025,-122.4551568
1088102092,37.8047367,-122.4291576
2179217038,37.7707096,-122.4569745
2179217039,37.7707194,-122.4557942
1088102094,37.8047694,-122.4290871
274468929,37.7683541,-122.4882504
274468928,37.7684558,-122.4878813
65302629,37.7481678,-122.4667686
274468926,37.7685373,-122.4874092
2179216927,37.7696044,-122.4575159
2179216926,37.7695976,-122.4646102
2179216925,37.7695856,-122.458319
2179216924,37.7695808,-122.4578607
2179216923,37.7695603,-122.4573158
2179216922,37.7695238,-122.4580145
2179216921,37.7695215,-122.4559524
2179216920,37.7695103,-122.4583717
2179216929,37.7696183,-122.4559018
2179216928,37.7696062,-122.4552757
1711296671,37.7283558,-122.4522269
65292449,37.730266,-122.402698
2701110518,37.7875124,-122.4620781
2701110516,37.7874676,-122.4629853
65295636,37.7941418,-122.4548198
742227512,37.7660297,-122.4778129
1496348023,37.7967825,-122.4042706
1496348022,37.7964423,-122.4044352
993972174,37.7418455,-122.4595978
742227511,37.7660807,-122.4776883
65327118,37.743353,-122.408591
65327117,37.743368,-122.40856
65327115,37.743481,-122.408323
742227510,37.7661263,-122.4776105
65327113,37.743643,-122.408171
65327112,37.7438887,-122.4080035
65327111,37.744133,-122.4078661
446745317,37.7647417,-122.4380588
446745312,37.7643773,-122.4381696
300722876,37.7680465,-122.4581029
1196715442,37.7280636,-122.4702773
446745319,37.7646332,-122.4384622
446745318,37.7647281,-122.4382562
65292830,37.764132,-122.4294095
612769042,37.7941076,-122.4075211
612766092,37.8014727,-122.4004278
65329426,37.728033,-122.398016
1196715440,37.7272702,-122.4702612
65329423,37.728004,-122.397978
2069658632,37.7948834,-122.3945333
703428082,37.7610466,-122.4423061
1196715441,37.7275332,-122.4701325
65329429,37.728099,-122.398028
1785845253,37.7693299,-122.4271362
728866877,37.7580291,-122.4038213
2236830572,37.7712403,-122.4006817
2236830573,37.7714015,-122.4005004
1602066730,37.7586234,-122.4303393
1602066736,37.7580209,-122.4305049
1602066735,37.7588108,-122.4302547
2236830575,37.7716317,-122.4005119
766633207,37.7314282,-122.4160384
2317999529,37.7347995,-122.4458985
2317999528,37.7347177,-122.4460469
65345320,37.7662932,-122.3991414
2317999524,37.7395395,-122.450455
2317999527,37.735503,-122.4464117
2317999526,37.7385849,-122.4470989
2317999521,37.7368396,-122.445764
2317999520,37.7339852,-122.4496683
2317999523,37.7338346,-122.4493489
678600844,37.8015188,-122.4792146
678600845,37.8014926,-122.4792373
678600846,37.8014647,-122.4792342
678600847,37.8013938,-122.4792363
678600840,37.8017797,-122.4790223
766633202,37.7314038,-122.4214015
678600842,37.8015951,-122.4791997
678600843,37.8015553,-122.4792066
599157324,37.7548081,-122.4473799
65305396,37.766426,-122.3969092
678600848,37.8012583,-122.4792516
678600849,37.8019084,-122.4783692
1501115158,37.7484525,-122.4574993
1501115155,37.7481015,-122.4577489
768243536,37.7708519,-122.3995523
768243535,37.770748,-122.399559
768243534,37.7707067,-122.3995342
65321612,37.7527071,-122.4477015
65321613,37.7530609,-122.4479138
65326643,37.8033616,-122.465612
65321616,37.7533232,-122.4481225
65326647,37.8034023,-122.4658695
313867819,37.7338987,-122.495839
65320563,37.7262736,-122.5051835
65304116,37.7419743,-122.4354058
65320560,37.7264019,-122.5053752
65304111,37.742592,-122.435509
2535863318,37.7856268,-122.3923903
1819433712,37.8008593,-122.4792129
2535863316,37.7855742,-122.3922372
2535863314,37.7856101,-122.3922274
65320568,37.7254182,-122.5037132
65304118,37.7418517,-122.435345
429633163,37.7863175,-122.4264644
2535863310,37.7856649,-122.3922954
1148372800,37.7849022,-122.447484
1148372801,37.7794166,-122.4453362
1148372802,37.784449,-122.4481334
1148372803,37.7830638,-122.448004
1148372805,37.7825239,-122.4477477
1148372806,37.7852329,-122.4477925
1148372807,37.7833008,-122.4390445
1148372809,37.7809542,-122.4449774
1132514704,37.7668113,-122.4941442
65310249,37.7300322,-122.4046131
1132514701,37.7684673,-122.4949327
2807324914,37.7586112,-122.427161
315706412,37.7279505,-122.4401654
65355425,37.7635214,-122.4782083
310978017,37.8053363,-122.4336541
310978015,37.8052908,-122.4336912
259141108,37.766443,-122.4732368
1976559858,37.7548794,-122.4266259
1501320623,37.7457217,-122.4614947
1976559855,37.7549556,-122.4267528
259141105,37.7666425,-122.4731479
259141106,37.7665458,-122.4731759
259141107,37.7664877,-122.4731853
1157539972,37.7455197,-122.4656223
310978018,37.805377,-122.4338
1976559852,37.7565532,-122.4269657
65280134,37.7749327,-122.4084965
65280136,37.7747987,-122.4083293
65328488,37.7388026,-122.487222
276549406,37.8089747,-122.4158424
276549407,37.809164,-122.4165696
65328485,37.7406643,-122.4873575
65280138,37.7743588,-122.4077779
1501320627,37.7456767,-122.4614548
271820690,37.7768366,-122.433916
271820691,37.7768334,-122.4337404
271820692,37.7768079,-122.4336612
271820693,37.7767183,-122.4335153
764915467,37.7313332,-122.4371857
1501320624,37.7465702,-122.4587125
1501320625,37.7461371,-122.4617866
2069658703,37.7951064,-122.3949678
2069658702,37.7950572,-122.3949483
2069658701,37.7950815,-122.3949651
2069658700,37.7950423,-122.3949249
2069658707,37.7953147,-122.395055
2069658706,37.79532,-122.3950395
2069658705,37.7951467,-122.394949
2069658704,37.7951276,-122.3949617
2614974246,37.7484569,-122.4293552
298082084,37.7842614,-122.3931968
298082085,37.7840303,-122.3931688
2701110496,37.7873897,-122.4621265
1736656365,37.7701657,-122.4967724
822611017,37.7709952,-122.4671133
65291760,37.776033,-122.456585
1241673319,37.732879,-122.3889646
761541340,37.7761984,-122.4242641
65291765,37.7754896,-122.4564896
1241673312,37.7286146,-122.3929294
1241673316,37.728049,-122.4301954
1736656368,37.7702029,-122.4965586
65295073,37.7175078,-122.445246
65347212,37.7321778,-122.4969303
65347217,37.7327569,-122.4961901
65347215,37.73267,-122.496351
65299900,37.7449665,-122.38705
2705719439,37.7599984,-122.4136009
65357232,37.782787,-122.435985
315437374,37.771707,-122.4504592
315437375,37.7717341,-122.4501502
315437376,37.7717409,-122.4499271
315437377,37.7717341,-122.4496524
315437370,37.7717002,-122.451369
315437371,37.7716663,-122.4511116
315437372,37.7716256,-122.4508369
315437373,37.7716324,-122.4507511
315437378,37.7717681,-122.4495237
315437379,37.7718698,-122.4491031
442442435,37.7655065,-122.4395394
65359934,37.735623,-122.387029
1167768217,37.7703037,-122.4431247
2318037172,37.7370383,-122.4444942
1167768215,37.7663834,-122.4429792
65319090,37.7348793,-122.4465453
1167768212,37.7670705,-122.4436276
65348511,37.754833,-122.395324
65327936,37.7691709,-122.4535503
65327931,37.769526,-122.45071
65327933,37.7693807,-122.4518716
2972640097,37.805323,-122.4285197
2972640096,37.8049374,-122.4287638
65329162,37.7301522,-122.4781559
2972640094,37.8051334,-122.4319395
2972640093,37.8033489,-122.4312427
2972640092,37.8048208,-122.4289381
2972640091,37.8047865,-122.4289296
2972640090,37.8065395,-122.4222487
2318037176,37.744075,-122.4441126
1501847339,37.770032,-122.4700978
2972640099,37.8052319,-122.4284848
2972640098,37.8053125,-122.4285733
423775491,37.7696802,-122.3982012
2318037174,37.7367966,-122.4446788
423775499,37.7702085,-122.3989559
258877153,37.7709091,-122.3995214
2698961762,37.8034691,-122.4504776
65290413,37.7925781,-122.4695505
65290411,37.7921754,-122.4695679
1723738795,37.7724833,-122.4226453
1723738794,37.7933137,-122.3933427
281555293,37.7986577,-122.480209
1563088568,37.7674793,-122.4291018
65294308,37.7494291,-122.4250116
65346164,37.7269775,-122.4840145
2503784605,37.7907203,-122.395272
2477163313,37.751159,-122.4364575
2477163310,37.7515463,-122.4285387
2477163311,37.7515197,-122.4318844
343525217,37.7682068,-122.4645525
2477163314,37.7513416,-122.4318672
2477163315,37.7511764,-122.4361703
764928180,37.7325383,-122.413312
2503784609,37.7903615,-122.3948277
65360988,37.7384373,-122.4590031
1840603054,37.7679282,-122.4412601
1840603057,37.7681763,-122.4408144
258883428,37.7691907,-122.3939397
1840603051,37.7693721,-122.4389283
1840603050,37.7692215,-122.4386333
1840603053,37.7693212,-122.4388452
1840603052,37.7678701,-122.4412856
65311801,37.76001,-122.446859
1840603059,37.7693254,-122.438931
65311805,37.7596344,-122.4468895
65311807,37.7591091,-122.4469056
65343434,37.7421846,-122.3829908
1869196647,37.7777615,-122.3950852
1869196643,37.7777247,-122.3950854
764845283,37.7344458,-122.4227937
65375230,37.7688128,-122.479086
2340246512,37.8077987,-122.4698303
65303234,37.8038867,-122.4200106
702390457,37.7324799,-122.5047747
65303231,37.8040761,-122.4185573
702390455,37.7324672,-122.5049518
702390454,37.7324205,-122.5050483
702390459,37.7324672,-122.5046138
702390458,37.7324544,-122.5047104
369947854,37.8053721,-122.4244706
369947855,37.805345,-122.424565
369947856,37.8052772,-122.4246337
369947857,37.8051674,-122.4246135
612031127,37.8041388,-122.4185696
612031126,37.8040687,-122.4184969
612031120,37.8034715,-122.4182991
763669383,37.7810492,-122.3882699
763669382,37.780764,-122.3884146
763669381,37.781626,-122.3892465
763669380,37.7817689,-122.3888924
612031129,37.8040804,-122.4184031
612031128,37.8041497,-122.418472
763669384,37.7813151,-122.388184
1881727483,37.7705254,-122.4416781
1881727481,37.770517,-122.4418283
1881727486,37.7703219,-122.4412222
1881727487,37.7706446,-122.4406382
1881727484,37.7704194,-122.4413831
1881727485,37.7702371,-122.441088
1881727488,37.7704449,-122.4407715
1881727489,37.7706739,-122.4405945
65360361,37.7319126,-122.4705229
65330118,37.771659,-122.4795212
65360365,37.7318819,-122.4696393
304950966,37.7851143,-122.3933881
304950965,37.7851524,-122.393776
65360369,37.7317975,-122.4666117
65323130,37.766787,-122.481422
65323134,37.766801,-122.481746
65323136,37.766791,-122.482129
1193434296,37.8065934,-122.4210311
65296818,37.80517,-122.417226
65318989,37.773666,-122.4257
65297161,37.8010891,-122.4036629
1193434291,37.8072105,-122.4213691
65318983,37.7727283,-122.4255185
65357390,37.7341744,-122.4615726
65318981,37.771808,-122.4253351
65318986,37.7731905,-122.4256041
65357394,37.7339587,-122.4613358
2317635418,37.733118,-122.4627739
1067998959,37.8018984,-122.4005725
2317635412,37.7355047,-122.4576172
1221046518,37.7990654,-122.442551
1067998956,37.8019217,-122.4004706
2317635416,37.7347056,-122.4617736
2317635417,37.7349837,-122.4610354
2317635414,37.7352962,-122.460652
315372216,37.7491329,-122.5081838
2345059052,37.7900879,-122.4146533
65362809,37.7936807,-122.4795523
65365858,37.7656846,-122.4186562
65289249,37.8009048,-122.470354
65313539,37.749691,-122.464251
65313537,37.749634,-122.464051
65313535,37.749533,-122.463922
65313533,37.749404,-122.463878
725315357,37.8064977,-122.4296585
2317662697,37.7467095,-122.4182949
65352417,37.792108,-122.400933
65352415,37.792541,-122.397552
2317662698,37.7460969,-122.4182181
65354151,37.7335545,-122.4959218
65354153,37.7336025,-122.4955547
829661487,37.7991811,-122.4524171
65354156,37.7334591,-122.4949375
65354159,37.7329988,-122.4945351
65295899,37.725108,-122.381939
293820550,37.7682765,-122.3946301
293820557,37.7679217,-122.3950837
1417636196,37.8105363,-122.4127258
302490518,37.7779446,-122.5107981
302490517,37.7778138,-122.5106951
302490516,37.7777361,-122.5106521
302490515,37.7776686,-122.5106638
302490514,37.7775872,-122.510741
302490513,37.7775261,-122.5108097
302490512,37.7774583,-122.5108784
302490511,37.7773972,-122.5109985
302490510,37.7773497,-122.5111101
65355826,37.7397244,-122.4456718
999546898,37.75138,-122.4988725
65355823,37.739671,-122.4455912
65355821,37.739594,-122.445413
1583149363,37.7608006,-122.4952069
1583149366,37.7607977,-122.4953029
65355829,37.7400065,-122.4460278
733679763,37.8039316,-122.4492323
65308274,37.781549,-122.416341
65308276,37.781491,-122.416799
65308270,37.7817573,-122.4146949
665552334,37.7326101,-122.4331917
997046782,37.7545138,-122.4353311
65308278,37.781447,-122.417146
300515689,37.7699772,-122.4184863
1940859983,37.7908308,-122.4593791
1684026451,37.7452691,-122.3870228
65289860,37.7692924,-122.4962328
1501430257,37.7471774,-122.4590789
65289865,37.7688901,-122.4980866
65289867,37.768759,-122.498548
1767172814,37.8012776,-122.4594445
65369588,37.806232,-122.473619
65326212,37.7513384,-122.471654
65361573,37.7435174,-122.4032199
65361572,37.744996,-122.402918
65321247,37.751334,-122.4999138
65361574,37.742169,-122.403447
1723738896,37.7904358,-122.3999404
1723738897,37.7742959,-122.420284
742220468,37.7719492,-122.4791703
1723738895,37.7765378,-122.417533
65373398,37.8017778,-122.4000809
1723738893,37.788802,-122.4020077
1723738890,37.7944194,-122.394729
1130730666,37.7699431,-122.5020513
742220462,37.7716303,-122.4793833
742220460,37.7715259,-122.4794078
65373656,37.7862574,-122.402912
742220467,37.7718432,-122.4792653
742220464,37.771726,-122.4793417
65326216,37.7507952,-122.4718145
65324703,37.7847269,-122.3897439
65324601,37.7972473,-122.3971377
3070420370,37.7420102,-122.4165771
1130730663,37.7692201,-122.5012172
65326214,37.7511926,-122.4718145
724028369,37.8075457,-122.4264675
762964288,37.7716132,-122.4230338
65280896,37.7644163,-122.4301235
65356422,37.7396382,-122.4008724
1792772924,37.8021666,-122.465345
762964287,37.7718422,-122.4231519
2317635202,37.7308583,-122.4622419
260118044,37.7728419,-122.4186311
65364897,37.7538876,-122.4711374
65364894,37.7541106,-122.4710514
65337941,37.738418,-122.415225
1735964625,37.7304609,-122.4604445
1792772927,37.8021072,-122.4539778
65337945,37.7371829,-122.4153451
1735964622,37.7302399,-122.460782
1735964621,37.7308522,-122.4579648
1735964620,37.7316213,-122.4638168
259407848,37.7337592,-122.4128404
259407844,37.734009,-122.4366886
259407846,37.7336319,-122.4126581
65329097,37.782477,-122.424108
259407842,37.7336703,-122.4350256
259407843,37.733841,-122.4358659
65371895,37.7586653,-122.405406
65371891,37.757633,-122.4040472
65371890,37.7572334,-122.4036634
827319179,37.7545764,-122.4132058
827319178,37.7545683,-122.4133338
827319175,37.7545662,-122.4133579
2068535631,37.7886843,-122.4021246
2068535636,37.7909293,-122.3993159
65371898,37.7588032,-122.405555
2068535634,37.7888944,-122.4018601
2068535635,37.7888192,-122.4018479
65350702,37.8020946,-122.4037984
1736621120,37.7556488,-122.5094986
1736621123,37.755725,-122.5095125
65294721,37.7348379,-122.455811
1197861305,37.7289225,-122.4853893
1197861302,37.7290264,-122.4854885
2378756153,37.7498305,-122.4454003
1555306215,37.7449659,-122.4676142
775298169,37.7490912,-122.4052272
65296372,37.7440809,-122.4333969
742221091,37.772305,-122.4723917
1578907849,37.7955103,-122.4098793
281554501,37.800668,-122.4781748
2315778222,37.7266336,-122.4633826
65372273,37.7841907,-122.3920675
2315778226,37.7307465,-122.4661777
2317760723,37.7352997,-122.4539246
2980617842,37.8026111,-122.4364398
65372278,37.7846256,-122.3926769
2315778228,37.7297584,-122.4647238
2020113702,37.7596701,-122.4271951
2020113706,37.7598442,-122.4272149
1707875208,37.7402407,-122.466354
1707875205,37.7367826,-122.4705074
258922094,37.7345597,-122.475052
258922097,37.7345581,-122.4751867
65365071,37.798779,-122.411868
665555786,37.732289,-122.4344432
665555787,37.7327597,-122.4333714
65325495,37.745435,-122.416693
65325497,37.743447,-122.417976
665555789,37.7327228,-122.4333391
65307639,37.8008015,-122.4476513
370202518,37.7797331,-122.4174142
370202517,37.7796739,-122.4178848
259408082,37.7363998,-122.4070945
258669200,37.8054614,-122.4302807
258669203,37.8054996,-122.4301882
612024905,37.8028989,-122.4062084
612024904,37.8029307,-122.4061843
612024907,37.8028226,-122.4062151
612024906,37.8028628,-122.4062164
612024901,37.8030207,-122.4060703
612024900,37.8030292,-122.4060166
612024903,37.8029709,-122.4061561
612024902,37.8029974,-122.4061159
2323791578,37.7431369,-122.457044
612024909,37.80267,-122.4059281
612024908,37.8026498,-122.4060019
65310631,37.7467363,-122.4770242
764754308,37.7729336,-122.5115018
65308913,37.7563386,-122.4433917
65308915,37.7562547,-122.4432753
2678063312,37.7678077,-122.487959
2678063315,37.7676317,-122.4879564
2678063316,37.7675151,-122.4879564
258660002,37.8039303,-122.4277528
258660003,37.8039769,-122.4274711
258660006,37.803996,-122.4273142
258660009,37.8035181,-122.431587
1454042329,37.7947849,-122.3960594
754555207,37.7466486,-122.4493759
1454042326,37.7946799,-122.3992294
1454042321,37.7948069,-122.3981798
1454042323,37.79511,-122.3961222
2252777886,37.7907812,-122.4587466
275844818,37.8070126,-122.4696123
275844819,37.8071533,-122.4698115
65324721,37.75663,-122.464721
65373636,37.7914417,-122.4751137
65373633,37.7915786,-122.4750796
65324724,37.7566088,-122.4652021
65324727,37.7565358,-122.4668621
65324729,37.7564887,-122.4679322
65306587,37.7556926,-122.4862407
65373638,37.7907257,-122.4755671
65282120,37.7334368,-122.4903906
65282123,37.733781,-122.49156
1700641992,37.7764854,-122.4075191
65319911,37.791177,-122.400744
65336155,37.795203,-122.4060653
65336157,37.7960806,-122.4062435
65288637,37.7345657,-122.4237942
65308188,37.7989585,-122.4585808
302742545,37.7823339,-122.4013411
65284983,37.8029208,-122.467274
2098305381,37.7892473,-122.4813685
65288654,37.7338243,-122.4223887
65288656,37.7337172,-122.4223511
65288657,37.7335061,-122.4222693
65288652,37.7340269,-122.4225
663835339,37.7871865,-122.4716813
65288658,37.7331709,-122.4220521
65366869,37.781032,-122.506188
65304355,37.7654498,-122.4783265
65358476,37.801408,-122.419134
65304350,37.7654934,-122.4772578
2269180965,37.7604184,-122.5081842
65301188,37.7460731,-122.4452163
303569492,37.7536715,-122.4467877
1512603828,37.7565786,-122.4122843
65345041,37.7790347,-122.5129954
65345046,37.7790209,-122.5131486
313860070,37.7394949,-122.4665577
259669052,37.7674699,-122.4693088
828411439,37.8026077,-122.4531846
293738967,37.7736568,-122.4086666
612768625,37.7980722,-122.4070408
311782655,37.7377152,-122.4071359
703428662,37.7583048,-122.4438993
65283293,37.7521455,-122.3912306
315354369,37.7856411,-122.4974986
315354368,37.7855732,-122.4974385
315354365,37.785485,-122.4973012
315354364,37.7854308,-122.4971724
65300584,37.7285305,-122.392959
315354361,37.7851662,-122.4967175
315354363,37.7853562,-122.4970437
315354362,37.7852273,-122.4967862
65337204,37.7335636,-122.4571129
65337202,37.7333117,-122.4568295
65337200,37.7331726,-122.4566112
65337208,37.7338307,-122.4573184
1555295536,37.7466103,-122.4662672
65285635,37.7455636,-122.4039336
828411433,37.8026647,-122.4533301
300772158,37.7833858,-122.4387072
1555295538,37.746546,-122.4664952
1720871531,37.7774399,-122.509554
1264329145,37.8021126,-122.4184853
1720871536,37.7775014,-122.5096084
1264329147,37.8020938,-122.4185013
1264329148,37.802202,-122.4183308
65309399,37.7996372,-122.466955
65294209,37.7639497,-122.4264084
2317760604,37.7348106,-122.4557186
65312914,37.7469295,-122.4589844
65359708,37.736789,-122.386072
1769694089,37.7916402,-122.4541872
65323045,37.7691152,-122.4714272
65344792,37.7385647,-122.407097
65317258,37.792992,-122.45033
65344794,37.7380058,-122.4070112
768245366,37.7688186,-122.3894055
65301459,37.7966229,-122.4548395
2179348868,37.7644531,-122.5070768
259407432,37.7367161,-122.4067497
2179348866,37.7643767,-122.5071079
65301453,37.7971145,-122.4545809
2179348864,37.7643081,-122.5065083
2179348865,37.7643514,-122.5060858
2179348862,37.7642211,-122.5071843
65301457,37.7969519,-122.4546705
379784474,37.7876593,-122.5057326
2179348861,37.7641607,-122.5071832
367047724,37.8016103,-122.432857
302482048,37.7817551,-122.5128061
258912609,37.7661155,-122.4610999
65307119,37.7365622,-122.382817
761794021,37.7277684,-122.4809976
65307114,37.7366437,-122.3832547
302482040,37.7859516,-122.505123
258912606,37.7651281,-122.4836897
258912607,37.7662232,-122.4589583
258912604,37.7653145,-122.4793935
258912605,37.7643725,-122.5008334
764823170,37.7172139,-122.4485575
65308138,37.7997658,-122.46312
65314454,37.7979043,-122.4482869
65314450,37.797622,-122.448064
65308133,37.7995428,-122.463298
65314452,37.797749,-122.448143
65345066,37.778032,-122.5133613
2800114006,37.7598543,-122.4270989
2800114007,37.7597217,-122.4270065
65306869,37.7390117,-122.4248865
2800114004,37.7597898,-122.4272171
2807306300,37.7585965,-122.4272067
2800114003,37.7597118,-122.4270144
313889217,37.731483,-122.5065066
311783292,37.7440168,-122.4044593
2678049022,37.7666273,-122.4927539
2678049023,37.7667037,-122.492609
2678049020,37.7667588,-122.4929041
2678049021,37.7666952,-122.4928504
2678049026,37.7670429,-122.4920511
2678049027,37.7671065,-122.4919707
2678049024,37.7668012,-122.4923516
2678049025,37.7669284,-122.4921799
2678049028,37.7671913,-122.4917454
2678049029,37.7672719,-122.4915576
764890012,37.7352643,-122.4248585
2072465089,37.7575119,-122.4720664
827616393,37.800473,-122.4495075
827616392,37.800365,-122.4494351
2072465086,37.7534745,-122.4684505
2072465085,37.7538086,-122.4685341
343497718,37.7700435,-122.4688612
728864550,37.757867,-122.4037376
65364862,37.7559793,-122.4710172
601237084,37.7571405,-122.4301851
2577182317,37.8039561,-122.4497988
65306247,37.762167,-122.452097
65306245,37.762342,-122.450737
65306242,37.762519,-122.449296
65306240,37.7626842,-122.4479733
1854791508,37.7849548,-122.3910937
529093485,37.7596734,-122.457831
1940860009,37.7910509,-122.4593036
1511349589,37.759106,-122.4561203
1511349588,37.7590616,-122.4552572
1940860002,37.791006,-122.4548094
1511349584,37.7590839,-122.4559907
1511349587,37.760711,-122.4561652
1511349586,37.7597667,-122.4569655
1940860006,37.7910356,-122.4594416
1511349580,37.7599409,-122.4567594
1511349583,37.7627843,-122.4565344
529093488,37.7595716,-122.4578825
2701129446,37.780949,-122.4462121
1578907742,37.7901702,-122.4088219
65317433,37.7619659,-122.4441842
65317431,37.7621959,-122.4401689
766949009,37.739048,-122.4043958
65299784,37.7880725,-122.4123885
65342679,37.7485046,-122.4792939
65310423,37.7705311,-122.4553681
